bloggerlink,bloggername,cnt,description,link,postdate,title
https://blog.naver.com/qkrwkzkf86,"나는야, 엄마다♡",11,"퇴근 후 친구를 만나기전, <b>건대입구</b> 미용실부터 다녀왔답니당. 건대는 핫플레이스 중에 핫플이잖아요.... 제대로된 건대 헤어샵을 찾아왔구나 싶더라구요^^ 매장안으로 들어가기전에 입구앞에는 이렇게... ",https://blog.naver.com/qkrwkzkf86?Redirect=Log&logNo=221714758446,20191121,<b>건대입구</b> 미용실 헤어샵은 디탐헤어
https://blog.naver.com/boothebeige,BOOLOG,12,"시작부터 혐샷 죄송해요...^^ 지난 주말에는 뿌염하는 김에 펌과 염색까지 하러 <b>건대입구</b>미용실에... 8 · 네이버예약시 수험생 펌, 염색, 50% 할인 건대 헤어톡톡 겨울이벤트 펌, 염색, 클리닉 50% ~30... ",https://blog.naver.com/boothebeige?Redirect=Log&logNo=221726059365,20191203,"<b>건대입구</b>미용실, 헤어톡톡에서 펌+염색+클리닉 하고 왔어요!"
https://blog.naver.com/valen7514,trivial round of daily life,13,5공기를 먹었다구요 다음에 날 추울 때 한 번 더 들러서 뜨끈한 부대찌개 먹고 와야겠어요 :) 건대 근처 가실 일 있으면 <b>건대입구</b>역 맛집 두물에서 부대찌개와 맛난 왕돈가스 즐겨보기실 바라요! 부대찌개 두물... ,https://blog.naver.com/valen7514?Redirect=Log&logNo=221722924725,20191130,"<b>건대입구</b>역 맛집, 부대찌개 두물에서 맛있는 점심!"
https://blog.naver.com/smduddo,㈜ 공부하고 소통하는 곰쥬하우스,14,"[대흥양다리바베큐 건대점] * 주소 : 서울 광진구 아차산로30길 39 * 전화 : 02-468-6669 * 영업 : 12:00~02:00 (휴무없음) * 메뉴 : 양다리 특/대/소, 양곰탕, 양꼬치 등.. 위치는 <b>건대입구</b>역에서 한 5분정도 걸어서 골목으로... ",https://blog.naver.com/smduddo?Redirect=Log&logNo=221709392468,20191116,"<b>건대입구</b> 입에서 살살 녹는 양갈비, 대흥양다리바베큐"
https://blog.naver.com/ls_eun,꿈꾸는 성짱,15,"바로 마라탕, 마라샹궈가 맛있기로 소문난 <b>건대입구</b> 맛집 '매운향솥' 이에요. 저는 친구들이랑 점심과... 스브스 뉴스에 건대 대표로 나올 정도로, 인기도 많고 맛도 훌륭한 곳이에요. 이뿐만 아니라 SNS에서도... ",https://blog.naver.com/ls_eun?Redirect=Log&logNo=221687853045,20191024,<b>건대입구</b> 맛집 엄지가 척!
https://blog.naver.com/dodojjajja,varovaro mediation,16,"건대역 미용실, 단백질 클리닉 케어 후기 건대 엘리헤어 전에 신데렐라 클리닉 받고 만족스러웠던지라 재방문 한 건대 미용실 엘리 화양동 미용실 엘리헤어는 <b>건대입구</b>역에서 어린이대공원역 중간 대로변 2층에... ",https://blog.naver.com/dodojjajja?Redirect=Log&logNo=221728097131,20191205,<b>건대입구</b> 미용실 엘리에서 단백질 클리닉 받고 왔어요(미용실... 
https://blog.naver.com/moon_i20,달로그,17,건대 양꼬치골목 맛집 / <b>건대입구</b> 마라샹궈가 맛집 매운향솥 후기 주변에서 그렇게 칭찬이 자자하던 마라샹궈 맛집 매운향솥에 드디어 다녀왔다. 건대 양꼬치골목에 위치하고 있는 매운향솥은 <b>건대입구</b>... ,https://blog.naver.com/moon_i20?Redirect=Log&logNo=221679130497,20191016,건대 양꼬치골목 맛집 / <b>건대입구</b> 마라샹궈가 맛집 매운향솥 후기
https://blog.naver.com/mizeme,너의 마음 몰라줘서 미안해,18,"주에 <b>건대 입구</b>역 양꼬치 맛집 찾았다가 젊은이들의 열기에 깜놀하고, 마라탕의 맛에 푹 빠지고... 전국구이지만, 젊음의 거리인 건대는 쇼핑을 하기 위해 찾았습니다. 친구들과 가을여행을 준비하면서... ",https://blog.naver.com/mizeme?Redirect=Log&logNo=221687020424,20191024,<b>건대입구</b>역 양꼬치 맛집 앗뜨거~
https://blog.naver.com/hyunji091,현도 Daily LOG,19,"급 기분전환 겸, 시급하기도 했던 염색 해결하러 <b>건대입구</b> 미용실 헤어톡톡으로 갔다. <b>건대입구</b>역 2번출구에서 도보 5분 정도 거리에 위치해있는 헤어톡톡 2층에 위치해있는 헤어톡톡! 오후 4시 예약하고가서... ",https://blog.naver.com/hyunji091?Redirect=Log&logNo=221723908003,20191201,<b>건대입구</b> 미용실 ‘헤어톡톡’ 염색+크리닉 조합 추천!
https://blog.naver.com/san2kim,승우님의 블로그,20,"<b>건대입구</b> 중국집 뽕사부의 위치는요. 건대 커먼그라운드 맞은편이면서, 또 지하철 2호선 1번출구 쪽이랍니다. 그래서 접근성은 정말 좋은 것 같아요. 먹자골목쪽에 위치하지도 않아서 너무 복잡하지 않은게 저는... ",https://blog.naver.com/san2kim?Redirect=Log&logNo=221672198447,20191008,<b>건대입구</b> 맛집 뽕사부 점심 먹기 좋은 중국집!
https://blog.naver.com/gospel416,함께 걷는 길,21,"<b>건대입구</b>맛집 중경식객 마라꼬치훠궈 마라맛집 다녀온 날 수요일 저녁, 오랜만에 마라 요리 먹고 싶어서 건대로 다녀왔다 <b>건대입구</b>역에서 가까운 중경식객 여긴 꼬치훠궈를 먹을 수 있는데 마음에 드는 꼬치를... ",https://blog.naver.com/gospel416?Redirect=Log&logNo=221727820255,20191205,<b>건대입구</b>맛집 중경식객 마라꼬치훠궈 마라맛집 다녀온 날
https://blog.naver.com/businessinsight,InterBiz,22,건대점의 경우도 커먼그라운드 입점 후 인근 <b>건대입구</b> 로데오거리의 임대료가 2배 가까이로 뛰어오르는 등 상권 활성화에 도움이 됐다는 평가를 받았다. 단기적 매출 창출 관점의 대형 프랜차이즈 입점보다... ,https://blog.naver.com/businessinsight?Redirect=Log&logNo=221706610319,20191113,'<b>건대입구</b>역'하면? 택시 차고지에 컨테이너 200개 짜리 건물... 
https://blog.naver.com/camizo,★빠블리부부의 라라캠핑★,23,곳은 <b>건대 입구</b>역에서 내리면 금방 있는 매화반점으로 갔어요. <b>건대입구</b>역 5번출구에서 양꼬치거리로... 입구는 보통의 식당위주로 하는 중화요리점과 차이가 없습니다. 측면에도 광고와 메뉴가 한눈에 볼 수... ,https://blog.naver.com/camizo?Redirect=Log&logNo=221630922142,20190828,<b>건대입구</b> 맛집 - 매화반점 -
https://blog.naver.com/carcar0710,"러블리로미의 맛집,여행,리뷰이야기",24,지하철 <b>건대입구</b>역에서 내려와서 좌측으로 이동하면 건대 자이엘라 상가를 지나가게 됩니다. 이 곳의 유동인구는 평일이든 주말이든 상관없이 정말 엄청난 인구가 다니는 곳입니다. 보시는 것 처럼... ,https://blog.naver.com/carcar0710?Redirect=Log&logNo=221729094774,20191206,<b>건대입구</b>역 자이엘라 상가 분양소식입니다
https://blog.naver.com/mcteens,"슈퍼문 Fashion, Golf, Life Log",25,"도장 깨기 마냥 대학로에 있는 마라집을 꼭 들리고는 하는데, <b>건대입구</b>역에 맛집이 있어 글을 남겨봅니다. 제가 간 곳은 건대 로데오거리에 위치한 전통중경마라샹궈예요. 정말 중국 현지인분이 만드시는지... ",https://blog.naver.com/mcteens?Redirect=Log&logNo=221728396926,20191206,<b>건대입구</b>역 맛집 마라탕 마라샹궈 존맛
https://blog.naver.com/sowon_3,인생 _퀘스트_ ing,26,"디탐헤어 건대점 위치 및 외관 <b>건대입구</b> 5번출구 도보 2분 서울 광진구 능동로 91, 유플러스 건물 3층 2&amp;7호선 <b>건대입구</b>역 5번출구로 나와 &lt;롯데백화점&gt;&amp;&lt;랄라블라&gt; 대로변을 따라 건대 로데오입구 바로 앞... ",https://blog.naver.com/sowon_3?Redirect=Log&logNo=221708997559,20191116,"[건대헤어샵] 저렴한 <b>건대입구</b> 미용실, 디탐헤어 건대점"
https://blog.naver.com/961102,댜든이☆,27,#<b>건대입구</b>맛집 #건대고기집 #건대회식 #최원석의돼지한판 #건대돼지한판 의 외부모습!! 고기집인데 외부모습보터 고급져보이는 느낌..!! 게다가 들어가는 문이 창고쇠문 같아서 느낌이 더 색다르다. ㅎㅎ... ,https://blog.naver.com/961102?Redirect=Log&logNo=221704653121,20191111,[건대고기집/<b>건대입구</b>맛집] 최원석의 돼지한판&amp;서해쭈꾸미... 
https://blog.naver.com/jjungini34,비서제이,28,<b>건대입구</b>맛집 꼬치훠궈맛집 중경식객 건대점 영상#고프로 요즘 핫한 이미 핫한 마라훠궈 뜨거운 맛 좀 보실라우 ㅋㅋㅋㅋㅋ 건대 로데오 거리에 위치한 <b>건대입구</b> 맛집 중경식객에서 마라훠궈 먹고 왔어요... ,https://blog.naver.com/jjungini34?Redirect=Log&logNo=221725262777,20191203,<b>건대입구</b>맛집 꼬치훠궈맛집 중경식객 건대점
https://blog.naver.com/gksmfdl0324,사랑하는맘을담아,29,귀요미들로 마무ㄹ으으으리! 그럼20000!!!!!!:) 영업시가능 오후4시부터 오전 3시까지!호! #건대술집 #건대닭발 #닭발맛집 #건대저녁 #<b>건대입구</b>역맛집 #<b>건대입구</b>맛집 #닭발 #발빠닭 #사담,https://blog.naver.com/gksmfdl0324?Redirect=Log&logNo=221684311525,20191021,191016_건대닭발맛집★<b>건대입구</b>역술집_&quot;발빠닭&quot;
https://blog.naver.com/miramare00,라라의 아기자기 꽁냥질,30,"있어 <b>건대입구</b>로 갔어요. 친구가 홍대에서 먹어본 곱창 맛집이 있는데 인생에서 먹은 좋은 맛 이었다며 귀에 딱지가 앉도록 얘기를 했는데, 건대점도 있다고 하여 시간을 맞추어 바로 만났습니다. 홍대본점은... ",https://blog.naver.com/miramare00?Redirect=Log&logNo=221595122401,20190725,쫄깃하고 맛있는 <b>건대입구</b> 맛집
https://blog.naver.com/foxr926,하루하루끄적끄적,31,24:00 #복만루 #<b>건대입구</b>역훠궈 #건대훠궈맛집 #건대복만루 #<b>건대입구</b>훠궈맛집 #<b>건대입구</b>복만루 #<b>건대입구</b>역맛집 #건대맛집 #건대훠궈 #<b>건대입구</b>훠궈 #응밍 요 약 탕이 세가지나 나와서 골고루 먹을 수 있어서... ,https://blog.naver.com/foxr926?Redirect=Log&logNo=221721813433,20191202,<b>건대입구</b>역훠궈:) 복만루에서 무한리필 훠궈 먹고왔어요
https://blog.naver.com/hongrana,란봉이네 하하하♡,32,먹방 블러거입니다 ㅎㅎ 요즘 사람들이 많이 먹고 또 먹어보고 싶어하는게 바로 <b>건대입구</b> 마라탕이... 그래서 여기에다가 주차를 하고 우리는 <b>건대입구</b> 마라탕을 먹으러 연변냉명 안으로 빠르게 들어갔어요.... ,https://blog.naver.com/hongrana?Redirect=Log&logNo=221705384133,20191112,<b>건대입구</b> 마라탕 개운해!
https://blog.naver.com/hs1351,보구의 행복한 블로그,33,하얀 벽돌의 건대 생면 파스타 호파스타! 지나가면서 봤는데도 맛집일거 같아서 눈여겨뒀었지?( ??????? ) <b>건대입구</b> 호파스타 메뉴 가격 주문은 밖에있는 키오스크에서 주문을 하고 들어간다! 파스타는... ,https://blog.naver.com/hs1351?Redirect=Log&logNo=221689310417,20191026,건대맛집/<b>건대입구</b> 가성비 좋은 파스타집. 생면파스타&lt;호파스타&gt;
https://blog.naver.com/qotndhrqo,백수라 다시 시작하는 블로그,34,건대 이자카야 안녕의 입구가 생각보다 튀지 않아서 아쉬워요..ㅠㅠ 잘 살펴서 찾아가시면 될 것... #건대술집 #<b>건대입구</b>술집 #<b>건대입구</b>이자카야 #건대이자카야 #건대가성비술집 #건대나가사끼짬봉 #건대맛집... ,https://blog.naver.com/qotndhrqo?Redirect=Log&logNo=221694087035,20191031,"<b>건대입구</b> 맛집, 이자카야 안녕 : 갈만한 <b>건대입구</b> 이자카야... "
https://blog.naver.com/heureux28,달이 사랑에 빠진날,35,"바로 카페코튼 이라는 곳인데 건대와 성수 사이, 화양동 쪽에 위치하고 있어요. <b>건대입구</b>역에서 이동하기에는 꽤 많이 걸어야해요. 게다가 지도를 보고 가더라도 그냥 지나갈 수 있을만한 느낌인데, 너무 놀라서... ",https://blog.naver.com/heureux28?Redirect=Log&logNo=221715783203,20191127,<b>건대입구</b> 카페 깔끔하고 디저트도 맛있는 카페코튼:)
https://blog.naver.com/an2120,쏘블로그,36,밀키랑 다녀온 <b>건대입구</b> 중경식객..!! 훠궈에 꼬치를 익혀 먹는 곳이다 중경식객 서울특별시 광진구 자양동 7-2 050713787796 매일 11:00 - 23:00 위치는 이 곳 찾기 정말 쉬웠다 여기가 건대 중경식객 1층이다... ,https://blog.naver.com/an2120?Redirect=Log&logNo=221686758084,20191024,건대맛집/<b>건대입구</b>맛집 :: 중경식객 꼬치훠궈
https://blog.naver.com/ddbba,림이의 시시콜콜한 일상,37,"<b>건대입구</b> 놀거리 셀프증명사진 찍는 스튜디오92 전화번호 : ***-****-**** 영업시간 : 매일 10시 ~ 21,22시 주차 가능 / 예약 필수 / 애견 동반 가능 인스타그램 @studio92__ <b>건대입구</b> 놀거리 건대사진관 이름이... ",https://blog.naver.com/ddbba?Redirect=Log&logNo=221662815379,20190929,"<b>건대입구</b> 놀거리, 스튜디오92에서 셀프증명사진 찍기."
https://blog.naver.com/syme1120,어머님은 말하셨지 살아갈 날이 구만리라고,38,더욱 유명하고 맛있다는데 다음엔 꼭 크림갈비찜을 먹어봐야겠다 .. 계산해주세요 ~~ #건대 #건대맛집 #<b>건대입구</b>맛집 #<b>건대입구</b>역맛집 #매운갈비찜 #크림갈비 #크림갈비찜 #건대매운갈비 #<b>건대입구</b>매운갈비,https://blog.naver.com/syme1120?Redirect=Log&logNo=221696043664,20191102,<b>건대입구</b>역 맛집 매운맛이 끌릴 땐 소신이쏘 건대점
https://blog.naver.com/themusic_all,봄의 기록 #3,39,<b>건대입구</b> 로얄인디안레스토랑 #<b>건대입구</b> #로얄인디안레스토랑 #건대인도음식 #건대데이트추천... 중간인 건대에서 조우! 오늘의 무드는 인도다! 인도로 고고! 2층에 위치한 로얄인디안. 입구부터 인도느낌 뿜뿜!!... ,https://blog.naver.com/themusic_all?Redirect=Log&logNo=221697000801,20191103,"<b>건대입구</b> 커리가 맛있는 인도음식점, 로얄인디안레스토랑!!!"
https://blog.naver.com/noone7,행복알리미,40,"난, 한강 갈 건대 <b>건대입구</b> 자이엘라 건대로 또 놀러 가? <b>건대입구</b> 자이엘라! 난, 퇴근하는 건대 서울시 경제인구 연령을 30세~64세 기준으로 보았을 때 이제 1인 가구 대비는 필수사항이 된 시대입니다.... ",https://blog.naver.com/noone7?Redirect=Log&logNo=221666873745,20191003,<b>건대입구</b>역 자이엘라&amp; <b>건대입구</b> 자이엘라 분양
https://blog.naver.com/jjungini34,비서제이,41,최원석의돼지한판 입구는 이렇게 냉장고 문처럼 되어있어요 뭔가 문을 열면 냉기가 나올것 같은... 땡길때 <b>건대입구</b>맛집 건대고기집 최원석의돼지한판 추천해요~ &amp; <b>건대입구</b>맛집 건대고기집 최원석의돼지한판... ,https://blog.naver.com/jjungini34?Redirect=Log&logNo=221683551867,20191020,<b>건대입구</b>맛집/건대고기집 - 최원석의돼지한판... 
https://blog.naver.com/sofushgdma87,꿈꿈꿈과 함께하는 리뷰스토리,42,또 <b>건대입구</b>쪽에 들릴일이 있어 방문했는데요 이번달만 건대에 몇번 방문하는거 같아요 ㅋㅋㅋ 그만큼... 들어가는 입구 옆에 있는 테라스는 언제봐도 모던하고 맘에 듭니다 ㅎㅎ 그리고 <b>건대입구</b>역 미용실인... ,https://blog.naver.com/sofushgdma87?Redirect=Log&logNo=221541815474,20190520,<b>건대입구</b>역 미용실 단발 스타일 예뻐요
https://blog.naver.com/onehana31,하나파크,43,건대 맛집 건대 기사식당 건대 돼지불백 맛집 <b>건대입구</b>역 #기사식당맛집 으로 소문난 #돼지불백 #송림식당 테이스티로드나 생방송오늘저녁 등 방송출연도 여러번 나왔고 주도 쉽고 자리도 넓어 단체로 가기에도... ,https://blog.naver.com/onehana31?Redirect=Log&logNo=221711286240,20191118,[<b>건대입구</b>/기사식당 맛집] 돼지불백이 맛있는 송림식당
https://blog.naver.com/foxr926,하루하루끄적끄적,44,"ㅋㅋㅋㅋㅋㅋ 주소 : 서울 광진구 동일로18길 17 전화번호 : 02-461-9888 영업시간 : 매일 12:00 - 24:00 단체석, 주차, 예약, 무선 인터넷 #건대훠궈 #<b>건대입구</b>역훠궈 #건대샤브샤브 #<b>건대입구</b>역샤브샤브... ",https://blog.naver.com/foxr926?Redirect=Log&logNo=221707367162,20191114,<b>건대입구</b>역 훠궈:) 소성공자 샤브샤브 건대지점
https://blog.naver.com/moon_i20,달로그,45,건국대 맛집 / <b>건대입구</b> 맛집 비주얼만큼 맛도 있는 카레당 후기 건국대 맛집 카레당에 다녀옴 아주... 괜히 <b>건대입구</b> 맛집이 아닌듯 느끼하다 싶으면 꼬들꼬들한 단무지랑 살짝 매콤한 미니깍두기랑 먹으면... ,https://blog.naver.com/moon_i20?Redirect=Log&logNo=221705204634,20191112,건국대 맛집 / <b>건대입구</b> 맛집 비주얼만큼 맛도 있는 카레당 후기
https://blog.naver.com/ksi54,이상한 나라의 라일비,46,캐논200D #맛집 #건대맛집 #<b>건대입구</b>맛집 #건대마라맛집 #<b>건대입구</b>마라맛집 #중경식객 #꼬치훠궈 #마라촬촬 #마라촨 #마라꼬치훠궈 #꼬치훠궈맛집 #중경식객건대점 #건대꼬치훠궈 #<b>건대입구</b>꼬치훠궈... ,https://blog.naver.com/ksi54?Redirect=Log&logNo=221661031343,20190928,<b>건대입구</b>맛집 꿔치훠궈 중경식객
https://blog.naver.com/icereby,사육사 블로그,47,"24:00 #라화쿵부 #건대맛집 #<b>건대입구</b>맛집 #건대마라탕 #마라탕맛집, #<b>건대입구</b>마라탕 #건대역맛집 https://blog.naver.com/icereby/221690415301 영화관에 팝콘 말고 와플~~[CGV 림벅와플] 건대 CGV 들어가면 달달한 향기가... ",https://blog.naver.com/icereby?Redirect=Log&logNo=221699945288,20191106,건대 맛집  마라탕  맛집 <b>건대입구</b> [라화쿵부] 건대점
https://blog.naver.com/nanacook,Nana's kitchen,48,<b>건대입구</b> 맛집 매운 마라샹궈 매운향솥 요즘 마라에 꽂힌김에 점심 약속도 마라탕으로 할까 마라샹궈로 할까하는 마라중독 1인 기어이 안가본 마라집으로 도전 해본다고 대림으로 갈까 건대로 갈까하다... ,https://blog.naver.com/nanacook?Redirect=Log&logNo=221620914069,20190820,<b>건대입구</b> 맛집 매운  마라샹궈 매운향솥
https://blog.naver.com/s1023sms,빛나는 하루,49,<b>건대입구</b> #최가커피 여기도 이미 엄청 유명한 곳이죠! 커피가 엄청 비싼데 또 엄청 예쁘고 엄청... 서울숲 #체다앤올리 <b>건대입구</b>에서 친구 만난 날 브런치 먹으러! 우선 메뉴 다 맛은 있어요! 그런데 가격이 ㅠ.... ,https://blog.naver.com/s1023sms?Redirect=Log&logNo=221724112098,20191201,"3탄 (강남, 고양, 파주, 청담, <b>건대입구</b>, 대방, 서울숲, 종로까지)"
https://blog.naver.com/hananyo,당근토끼네 비누놀이터,50,<b>건대입구</b>역 양꼬치거리에서 만난 원보양꼬치! 양꼬치거리에서 유일하게 있는 양등갈비맛집이라서... 주문했어요 건대양꼬치맛집 원보양꼬치에서 맛난 식사거 너무기대되더라구요 그리구 보통 3명이서 양꼬치... ,https://blog.naver.com/hananyo?Redirect=Log&logNo=221713238255,20191120,<b>건대입구</b>역 양등갈비맛집 : 양꼬치거리 양등갈비 맛집... 
https://blog.naver.com/hs1351,보구의 행복한 블로그,51,<b>건대입구</b> 호파스타를 갔다가 카페를 가려고 찾는데 의자가 편한 곳을 찾고 찾다 발견한 <b>건대입구</b>... 있을건 다 있는듯 나이가 드니까 ㅠㅠ 엉덩이 부분이 딱딱한 의자는 못앉겠어서 건대 의자 편한 카페를... ,https://blog.naver.com/hs1351?Redirect=Log&logNo=221692835700,20191030,건대카페/의자가 편한 <b>건대입구</b> 카페추천&lt;<b>건대입구</b> 꿈꾸다917&gt;
https://blog.naver.com/bulanjkt,챙니의 블로그여행。,52,<b>건대입구</b>는 우리집에서 너무 멀어서 저거 먹자고 건대를 가기엔 좀 오바이다. 그래도 만약에 우리 집이 <b>건대 입구</b> 근처였으면 자주 갔을 것이다. 뭐 세달에 한번정도? (이정도면 단골이지 뭐) 근데 여길 왜... ,https://blog.naver.com/bulanjkt?Redirect=Log&logNo=221723923041,20191201,<b>건대입구</b> 송화산시도삭면 2호점 / 맛있는 중식
https://blog.naver.com/jisuninparis,* 貢 . 荷 *,53,"스테이터 건대 CGV점 <b>건대입구</b> 맛집 스테이터 JANE 이네는 , 주말에 가족나들이 이곳으로 한번 더 하겠다고 - 결국 집에갈땐 닭똥같은 눈물 뚝뚝 흘리던 JANE 은 귀가후 기절 .... 나도 배부르게 먹고 귀가했더니... ",https://blog.naver.com/jisuninparis?Redirect=Log&logNo=221636345515,20190903,<b>건대입구</b> 맛집 스테이터 건대CGV점
https://blog.naver.com/jjungini34,비서제이,54,ㅋㅋㅋㅋㅋㅋㅋㅋ <b>건대입구</b>술집 건대이자카야 미쿡이자카야의 메뉴판 요즘 꽂힌 소토닉 ㅋㅋㅋㅋㅋ MIX 9처넌 소주+토닉워터+레몬슬라이스 잽싸게 주문!! 선 술 주문 후 메뉴판 정독 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ... ,https://blog.naver.com/jjungini34?Redirect=Log&logNo=221686815344,20191023,<b>건대입구</b>술집 : 건대이자카야  미쿡이자카야
https://blog.naver.com/jdr21035,노란자전거 세상,55,오늘은 <b>건대입구</b> 맛집인 최원석의돼지한판&amp;서해쭈꾸미 건대2호점에 방문했어요. 오랜만에 <b>건대입구</b>... <b>건대입구</b>는 워낙 사람도 많고 먹을곳도 많아서 분위기가 다른곳보다 더 활발한거 같아요. 식당 입구가... ,https://blog.naver.com/jdr21035?Redirect=Log&logNo=221714632430,20191121,<b>건대입구</b> 맛집 최원석의돼지한판&amp;서해쭈꾸미 건대2호점... 
https://blog.naver.com/gospel416,함께 걷는 길,56,셋이 진짜 배부르게 잘 먹고 나왔다 뽀야랑 내 저금통 저거랑 똑같은 거 미니 버전 있는데 귀여워서 찍어뒀다 건대 고기집 최원석 고기한판 &amp; 서해쭈꾸미 건대1호점 건대 회식할 때도 좋은 거 같다 &amp; <b>건대입구</b>역... ,https://blog.naver.com/gospel416?Redirect=Log&logNo=221706385501,20191113,<b>건대입구</b> 맛집 최원석의 돼지한판&amp;서해쭈꾸미 건대1호점 건대... 
https://blog.naver.com/kukuri923,"워니house,",57,건대역 마천루에 새로 건축한 <b>건대입구</b>역 자이엘라는 조카의 주거지로 충분한 가치가 있겠더라구요. 초역세권이라 불안하지두 않구요.여자가 혼자 살기에는 어둡고 사람이 없는 곳 보다는 이렇게 대학생들과... ,https://blog.naver.com/kukuri923?Redirect=Log&logNo=221649360042,20190916,<b>건대입구</b>역 자이엘라 자세한정보!
